Timestamp,Machine_ID,Temperature_C,Vibration_mm_s,Pressure_bar
7/1/24 8:54,Machine_3,60.91,1.04,4.78
7/1/24 8:55,Machine_2,78.43,1.64,5.78
7/1/24 8:56,Machine_2,78.17,1.3,5.85
7/1/24 8:57,Machine_9,67.93,1.5,4.82
7/1/24 8:58,Machine_10,67.5,1.26,4.57
7/1/24 8:59,Machine_2,67.56,1.77,5.15
7/1/24 9:00,Machine_3,73.06,1.54,5.16
7/1/24 9:01,Machine_9,66.48,1.42,4.81
7/1/24 9:02,Machine_2,81.62,1.78,4.33
7/1/24 9:03,Machine_8,66.18,1.51,5.04
7/1/24 9:04,Machine_9,72.72,0.9,5.19
7/1/24 9:05,Machine_8,71.27,0.98,4.67
7/1/24 9:06,Machine_9,72.57,1.63,4.8
7/1/24 9:07,Machine_3,74.33,1.45,4.9
7/1/24 9:08,Machine_3,73.19,1.66,4.64
7/1/24 9:09,Machine_6,70.84,2.08,5.72
7/1/24 9:10,Machine_10,68.51,1.51,4.94
7/1/24 9:11,Machine_2,74.88,1.65,4.7
7/1/24 9:12,Machine_3,70.19,1.05,5.65
7/1/24 9:13,Machine_4,64.88,1.91,5.26
7/1/24 9:14,Machine_9,65.83,2.15,4.81
7/1/24 9:15,Machine_8,67.22,1.38,5.03
7/1/24 9:16,Machine_7,64.38,1.49,4.99
7/1/24 9:17,Machine_1,84.15,1.38,5.43
7/1/24 9:18,Machine_8,75.95,1.69,5
7/1/24 9:19,Machine_3,70.63,1.17,5.63
7/1/24 9:20,Machine_6,70.53,1.43,5.32
7/1/24 9:21,Machine_1,67.84,1.73,5.03
7/1/24 9:22,Machine_3,76.31,1.66,4.3
7/1/24 9:23,Machine_5,64.35,1.83,5.14
7/1/24 9:24,Machine_9,68.96,1.5,5.28
7/1/24 9:25,Machine_4,74.93,1.48,5.05
7/1/24 9:26,Machine_9,64.03,1.63,5.13
7/1/24 9:27,Machine_10,67.23,2.01,6.13
7/1/24 9:28,Machine_7,72.43,1.93,4.92
7/1/24 9:29,Machine_3,65.32,1.98,4.25
7/1/24 9:30,Machine_7,74.83,1.76,5.75
7/1/24 9:31,Machine_7,76.09,1.5,4.61
7/1/24 9:32,Machine_2,65.32,1.62,5.08
7/1/24 9:33,Machine_7,69.02,1.23,4.39
7/1/24 9:34,Machine_3,68.88,1.13,5.17
7/1/24 9:35,Machine_3,76.46,1.96,5.16
7/1/24 9:36,Machine_1,68.16,1.55,5.8
7/1/24 9:37,Machine_4,68.25,1.8,3.93
7/1/24 9:38,Machine_5,77.91,1.16,5.46
7/1/24 9:39,Machine_9,71.95,1.63,5.4
7/1/24 9:40,Machine_6,69.31,1.45,4.59
7/1/24 9:41,Machine_1,72.37,1.38,5.97
7/1/24 9:42,Machine_1,75.56,1.61,5.34
7/1/24 9:43,Machine_10,67.36,1.52,5.43
7/1/24 9:44,Machine_3,74.9,1.5,4.75
7/1/24 9:45,Machine_3,73.72,1.19,6.15
7/1/24 9:46,Machine_9,66.1,1.64,4.1
7/1/24 9:47,Machine_7,69.34,1.11,5.49
7/1/24 9:48,Machine_3,72.68,1.19,5.34
7/1/24 9:49,Machine_1,71.45,1.9,3.97
7/1/24 9:50,Machine_5,73.86,1.57,4.19
7/1/24 9:51,Machine_10,68.39,1.56,5.62
7/1/24 9:52,Machine_5,73.43,1.38,4.44
7/1/24 9:53,Machine_7,64,1.1,4.53
7/1/24 9:54,Machine_4,69.92,1.58,4.84
7/1/24 9:55,Machine_4,61.4,1.23,4.03
7/1/24 9:56,Machine_2,72.61,1.25,5.15
7/1/24 9:57,Machine_1,74.74,1.7,4.08
7/1/24 9:58,Machine_6,75.34,1.09,5.75
7/1/24 9:59,Machine_2,62.03,1.94,5.47
7/1/24 10:00,Machine_9,75.28,1.92,5.24
7/1/24 10:01,Machine_4,73.03,1.25,4.77
7/1/24 10:02,Machine_4,73.32,0.64,5.12
7/1/24 10:03,Machine_6,77.25,1.29,4.59
7/1/24 10:04,Machine_1,64.3,1.45,4.9
7/1/24 10:05,Machine_3,66.75,2.21,3.93
7/1/24 10:06,Machine_1,67.92,0.71,4.53
7/1/24 10:07,Machine_7,65.73,1.42,5.55
7/1/24 10:08,Machine_3,64.6,1.19,5.29
7/1/24 10:09,Machine_9,79.26,1.5,4.68
7/1/24 10:10,Machine_9,68.34,1.73,4.58
7/1/24 10:11,Machine_7,73.62,1.61,5.63
7/1/24 10:12,Machine_7,60.92,1.24,5.13
7/1/24 10:13,Machine_6,72.78,1.44,4.73
7/1/24 10:14,Machine_10,76.89,1.26,5.85
7/1/24 10:15,Machine_2,61.59,1.28,4.09
7/1/24 10:16,Machine_9,63.15,1.35,4.61
7/1/24 10:17,Machine_3,71.6,1.3,5.83
7/1/24 10:18,Machine_3,77.73,1.47,5.04
7/1/24 10:19,Machine_3,67.86,1.31,4.27
7/1/24 10:20,Machine_4,64.13,1.52,5.15
7/1/24 10:21,Machine_1,76.5,1.61,5.1
7/1/24 10:22,Machine_7,68.08,1.47,4.77
7/1/24 10:23,Machine_6,69.8,1.51,4.89
7/1/24 10:24,Machine_9,67.36,1.75,5.96
7/1/24 10:25,Machine_7,68.66,2.1,4.76
7/1/24 10:26,Machine_3,67.9,1.98,4.52
7/1/24 10:27,Machine_3,71.38,1.61,5.5
7/1/24 10:28,Machine_10,68.1,1.09,4.63
7/1/24 10:29,Machine_3,75.7,1.35,5.74
7/1/24 10:30,Machine_5,62.33,1.05,5.06
7/1/24 10:31,Machine_7,69.03,2.13,4.56
7/1/24 10:32,Machine_10,72.07,2.06,4.01
7/1/24 10:33,Machine_10,68.05,1.3,5.26
7/1/24 10:34,Machine_9,64.84,1.95,5.89
7/1/24 10:35,Machine_7,66.11,1.83,4.06
7/1/24 10:36,Machine_4,80.5,2.04,5.16
7/1/24 10:37,Machine_4,72.28,1.64,4.96
7/1/24 10:38,Machine_9,76.28,1.65,3.77
7/1/24 10:39,Machine_6,71.43,1.17,4.46
7/1/24 10:40,Machine_7,75.31,1.22,5.25
7/1/24 10:41,Machine_2,65.1,1.64,5.33
7/1/24 10:42,Machine_2,56.09,1.6,5.44
7/1/24 10:43,Machine_6,73.43,1.43,4.83
7/1/24 10:44,Machine_10,65.88,1.66,6.12
7/1/24 10:45,Machine_2,74.94,1.39,4.93
7/1/24 10:46,Machine_7,64.57,1.6,4.91
7/1/24 10:47,Machine_4,71.18,1.53,5.41
7/1/24 10:48,Machine_9,65.69,1.52,5.19
7/1/24 10:49,Machine_9,70.91,1.02,4.99
7/1/24 10:50,Machine_2,66.53,0.76,4.85
7/1/24 10:51,Machine_1,74.82,0.96,5.04
7/1/24 10:52,Machine_9,62.43,1.44,4.95
7/1/24 10:53,Machine_5,68.21,1.34,5.91
7/1/24 10:54,Machine_2,67.07,1.33,5.49
7/1/24 10:55,Machine_6,70.47,1.82,5.3
7/1/24 10:56,Machine_4,67.61,1.61,5.53
7/1/24 10:57,Machine_3,78.04,1.71,4.9
7/1/24 10:58,Machine_10,68.49,1.56,4.5
7/1/24 10:59,Machine_9,82.69,1.25,4.69
7/1/24 11:00,Machine_7,73.08,1.52,4.61
7/1/24 11:01,Machine_4,64.48,1.57,5.02
7/1/24 11:02,Machine_5,71.01,1.38,4.99
7/1/24 11:03,Machine_3,76.13,1.36,5.39
7/1/24 11:04,Machine_1,78.91,1.64,4.83
7/1/24 11:05,Machine_8,81.46,1.42,4.25
7/1/24 11:06,Machine_9,69.83,1.39,4.52
7/1/24 11:07,Machine_2,66.18,1.73,5.39
7/1/24 11:08,Machine_8,67.7,1.3,5.06
7/1/24 11:09,Machine_4,66.15,1.15,4.58
7/1/24 11:10,Machine_3,63.17,1.41,4.8
7/1/24 11:11,Machine_1,61.3,0.9,4.76
7/1/24 11:12,Machine_10,79.21,1.13,5.03
7/1/24 11:13,Machine_3,68.84,1.36,5
7/1/24 11:14,Machine_4,69.13,1.69,4.91
7/1/24 11:15,Machine_6,71.26,1.63,4.68
7/1/24 11:16,Machine_6,67.07,1.37,4.81
7/1/24 11:17,Machine_6,70.28,1.47,4.93
7/1/24 11:18,Machine_4,72.35,1.57,5.08
7/1/24 11:19,Machine_1,71.48,2.13,5.48
7/1/24 11:20,Machine_1,66.8,1.7,4.41
7/1/24 11:21,Machine_8,75.15,0.89,4.43
7/1/24 11:22,Machine_10,76.43,1.75,5.86
7/1/24 11:23,Machine_7,67.36,1.81,5.45
7/1/24 11:24,Machine_2,64.6,1.52,4.59
7/1/24 11:25,Machine_8,71.12,1.04,4.99
7/1/24 11:26,Machine_9,73.97,1.49,5.24
7/1/24 11:27,Machine_10,63.52,1.62,4.13
7/1/24 11:28,Machine_10,76.24,1.65,5.07
7/1/24 11:29,Machine_3,62.88,1.97,4.67
7/1/24 11:30,Machine_1,70.31,1.37,4.85
7/1/24 11:31,Machine_6,73.45,1.37,4.9
7/1/24 11:32,Machine_9,76.17,1.37,5.22
7/1/24 11:33,Machine_8,75.51,1.56,4.95
7/1/24 11:34,Machine_1,68.89,1.67,4.87
7/1/24 11:35,Machine_7,68.73,1.4,5.51
7/1/24 11:36,Machine_10,76.37,1.64,4.47
7/1/24 11:37,Machine_3,73.74,1.61,5.48
7/1/24 11:38,Machine_2,64.52,1.47,5.82
7/1/24 11:39,Machine_9,68.03,1.88,4.64
7/1/24 11:40,Machine_4,70.25,1.86,4.33
7/1/24 11:41,Machine_4,70.77,1.7,5.79
7/1/24 11:42,Machine_4,70.68,1.11,3.9
7/1/24 11:43,Machine_2,71.84,0.86,5.22
7/1/24 11:44,Machine_7,69.9,1.59,4.25
7/1/24 11:45,Machine_10,69.64,0.94,5.64
7/1/24 11:46,Machine_5,62.04,1.65,5.64
7/1/24 11:47,Machine_4,69.2,1.21,5.17
7/1/24 11:48,Machine_1,76.36,1.4,4.08
7/1/24 11:49,Machine_9,70.24,1.88,5.2
7/1/24 11:50,Machine_6,73.61,1.64,5.4
7/1/24 11:51,Machine_4,73.2,1.54,4.86
7/1/24 11:52,Machine_4,70.34,1.3,4.34
7/1/24 11:53,Machine_2,62.58,1.64,5.07
7/1/24 11:54,Machine_1,69.95,2.01,5.02
7/1/24 11:55,Machine_5,74.59,1.43,4.52
7/1/24 11:56,Machine_9,68.45,1.51,5
7/1/24 11:57,Machine_8,58.12,1.45,4.59
7/1/24 11:58,Machine_3,67.61,2,5.23
7/1/24 11:59,Machine_9,79.03,1.58,5.22
7/1/24 12:00,Machine_6,74.97,1.4,5.57
7/1/24 12:01,Machine_7,64.17,1.77,5.13
7/1/24 12:02,Machine_9,65.91,1.26,5.19
7/1/24 12:03,Machine_7,76.8,1.39,4.77
7/1/24 12:04,Machine_6,72.73,1.65,4.58
7/1/24 12:05,Machine_1,73.59,1.26,5.3
7/1/24 12:06,Machine_4,69.34,1.17,4.9
7/1/24 12:07,Machine_9,75.46,1.53,4.45
7/1/24 12:08,Machine_4,62.55,1.56,5.03
7/1/24 12:09,Machine_9,71.42,1.66,4.93
7/1/24 12:10,Machine_1,73.23,2.13,4.86
7/1/24 12:11,Machine_1,71.38,1.45,5.54
7/1/24 12:12,Machine_5,68.76,1,5.44
7/1/24 12:13,Machine_4,67.67,1.53,4.97
7/1/24 12:14,Machine_7,63.12,1.7,5.1
7/1/24 12:15,Machine_2,70.68,1.34,4.47
7/1/24 12:16,Machine_7,67.48,1.87,5.35
7/1/24 12:17,Machine_10,72.32,1.75,5.56
7/1/24 12:18,Machine_6,68.61,1.52,4.8
7/1/24 12:19,Machine_3,67.83,1.76,4.27
7/1/24 12:20,Machine_5,64.72,1.5,4.67
7/1/24 12:21,Machine_9,78.91,1.96,4.43
7/1/24 12:22,Machine_7,69.45,1.55,5.28
7/1/24 12:23,Machine_7,67.49,1.28,4.66
7/1/24 12:24,Machine_4,70.39,1.2,4.15
7/1/24 12:25,Machine_9,69.55,1.54,4.65
7/1/24 12:26,Machine_4,64.53,1.21,4.99
7/1/24 12:27,Machine_1,60.25,1.55,4.96
7/1/24 12:28,Machine_3,66.41,1.5,4.34
7/1/24 12:29,Machine_9,68.3,1.25,4.72
7/1/24 12:30,Machine_10,63.43,1.31,5.06
7/1/24 12:31,Machine_2,77.4,0.92,4.92
7/1/24 12:32,Machine_3,71.91,2.04,5.02
7/1/24 12:33,Machine_1,73.05,1.46,4.39
7/1/24 12:34,Machine_1,71.21,1.77,5.12
7/1/24 12:35,Machine_1,74,1.14,5.19
7/1/24 12:36,Machine_9,73.25,1.02,5.96
7/1/24 12:37,Machine_7,77.43,1.43,4.54
7/1/24 12:38,Machine_10,69.69,1.82,4.82
7/1/24 12:39,Machine_9,71.62,1.04,5.08
7/1/24 12:40,Machine_8,71.8,1.58,5.54
7/1/24 12:41,Machine_2,65.99,1.29,5.64
7/1/24 12:42,Machine_6,78.55,1.52,5.34
7/1/24 12:43,Machine_9,73.1,1.25,5.45
7/1/24 12:44,Machine_1,71.59,1.74,4.23
7/1/24 12:45,Machine_4,64.98,1.21,5.33
7/1/24 12:46,Machine_2,72.61,1.5,5.15
7/1/24 12:47,Machine_1,71.5,1.14,4.47
7/1/24 12:48,Machine_10,77.09,0.81,5.02
7/1/24 12:49,Machine_6,66.14,2.04,5.57
7/1/24 12:50,Machine_2,73.36,1.76,4.24
7/1/24 12:51,Machine_4,56.3,1.62,4.41
7/1/24 12:52,Machine_6,71.49,2.3,5.34
7/1/24 12:53,Machine_5,74.13,1.57,4.97
7/1/24 12:54,Machine_3,68.9,1.78,5.69
7/1/24 12:55,Machine_8,71.06,2.21,4.99
7/1/24 12:56,Machine_8,69.77,1.14,4.9
7/1/24 12:57,Machine_6,71.87,1.81,5.21
7/1/24 12:58,Machine_10,69.2,1.28,5.4
7/1/24 12:59,Machine_10,64.88,1.42,5.87
7/1/24 13:00,Machine_5,68.06,1.89,4.36
7/1/24 13:01,Machine_4,78.47,2.08,5.39
7/1/24 13:02,Machine_8,64.29,1.6,5.23
7/1/24 13:03,Machine_10,69.29,1.43,5.25
7/1/24 13:04,Machine_1,71,1.61,4.38
7/1/24 13:05,Machine_9,62.69,1.55,4.87
7/1/24 13:06,Machine_9,73.3,1.37,5.31
7/1/24 13:07,Machine_6,55.93,1.43,4.75
7/1/24 13:08,Machine_8,62.55,1.29,4.52
7/1/24 13:09,Machine_6,68.94,1.59,4.97
7/1/24 13:10,Machine_10,70.67,1.77,5.04
7/1/24 13:11,Machine_3,71.26,1.32,5.14
7/1/24 13:12,Machine_9,65.63,1.24,5.15
7/1/24 13:13,Machine_6,63.91,1.77,5.25
7/1/24 13:14,Machine_10,72.11,1.36,5.13
7/1/24 13:15,Machine_5,72.4,1.83,4.93
7/1/24 13:16,Machine_5,70.56,1.21,4.32
7/1/24 13:17,Machine_7,79.78,1.67,5
7/1/24 13:18,Machine_3,70.47,1.02,4.67
7/1/24 13:19,Machine_5,73.14,1.7,5.16
7/1/24 13:20,Machine_1,65.11,1.2,5.32
7/1/24 13:21,Machine_4,63.05,1.77,4.09
7/1/24 13:22,Machine_9,65.62,1.09,4.63
7/1/24 13:23,Machine_4,70.09,1.13,4.55
7/1/24 13:24,Machine_5,68.87,1.8,5.21
7/1/24 13:25,Machine_7,78.54,1.33,5.01
7/1/24 13:26,Machine_3,68.6,2.03,4.89
7/1/24 13:27,Machine_7,69.94,1.53,5.7
7/1/24 13:28,Machine_2,70.21,1.49,4.98
7/1/24 13:29,Machine_7,66.71,1.57,5.38
7/1/24 13:30,Machine_9,76.57,1.74,4.21
7/1/24 13:31,Machine_9,64.61,1.2,5.19
7/1/24 13:32,Machine_5,68.93,1.54,4.94
7/1/24 13:33,Machine_7,68.87,1.34,4.27
7/1/24 13:34,Machine_9,80.52,1.47,4.45
7/1/24 13:35,Machine_9,80.63,1.14,4.88
7/1/24 13:36,Machine_3,77.83,1.37,5.74
7/1/24 13:37,Machine_1,71.04,1.46,4.38
7/1/24 13:38,Machine_9,69.19,1.86,5.5
7/1/24 13:39,Machine_7,71.56,1.21,5.2
7/1/24 13:40,Machine_4,81.91,1.9,4.42
7/1/24 13:41,Machine_9,73.2,1.48,4.59
7/1/24 13:42,Machine_6,60.46,1.13,4.85
7/1/24 13:43,Machine_10,65.49,1.08,5.98
7/1/24 13:44,Machine_2,71.5,1.43,4.85
7/1/24 13:45,Machine_6,64.89,1.25,5.52
7/1/24 13:46,Machine_2,71.05,1.77,5.13
7/1/24 13:47,Machine_3,68.23,1.84,6.23
7/1/24 13:48,Machine_5,63.98,1.29,5.67
7/1/24 13:49,Machine_4,77.5,1.64,4.37
7/1/24 13:50,Machine_8,72.99,1.7,4.68
7/1/24 13:51,Machine_4,64.1,1.29,5
7/1/24 13:52,Machine_3,68.54,1.86,4.9
7/1/24 13:53,Machine_7,65.16,1.44,5.39
7/1/24 13:54,Machine_3,77.19,1.33,5.07
7/1/24 13:55,Machine_10,78.36,1.35,5.76
7/1/24 13:56,Machine_7,73.49,0.94,5.09
7/1/24 13:57,Machine_8,66.16,1.59,3.72
7/1/24 13:58,Machine_1,74.02,1.59,5.62
7/1/24 13:59,Machine_10,65.52,0.89,5.13
7/1/24 14:00,Machine_9,71.04,1.42,4.73
7/1/24 14:01,Machine_2,65.46,1.54,4.61
7/1/24 14:02,Machine_4,64.47,2.21,4.83
7/1/24 14:03,Machine_7,84.33,1.46,5.3
7/1/24 14:04,Machine_6,74.07,1.83,5.67
7/1/24 14:05,Machine_5,57.26,1.39,4.96
7/1/24 14:06,Machine_9,68.39,1.42,4.75
7/1/24 14:07,Machine_9,67.33,2,5.39
7/1/24 14:08,Machine_1,61.26,1.73,5.73
7/1/24 14:09,Machine_5,70.24,1.62,4.15
7/1/24 14:10,Machine_3,79.3,1.76,4.35
7/1/24 14:11,Machine_2,69.78,1.07,4.79
7/1/24 14:12,Machine_3,74.15,1.82,5.58
7/1/24 14:13,Machine_10,66.44,1.76,5.36
7/1/24 14:14,Machine_10,67.86,1.42,4.67
7/1/24 14:15,Machine_7,65.01,1.17,4.99
7/1/24 14:16,Machine_8,68.77,1.18,5.1
7/1/24 14:17,Machine_2,75.57,2.04,5.25
7/1/24 14:18,Machine_10,69.89,1.57,5.21
7/1/24 14:19,Machine_5,69.39,1.43,4.84
7/1/24 14:20,Machine_6,69.46,1.48,4.68
7/1/24 14:21,Machine_6,82.08,1.25,4.88
7/1/24 14:22,Machine_10,58.97,1.57,4.58
7/1/24 14:23,Machine_1,64.03,1.44,4.52
7/1/24 14:24,Machine_7,68.24,1.37,5.04
7/1/24 14:25,Machine_1,75.27,1.88,4.67
7/1/24 14:26,Machine_5,69.82,1.11,4.73
7/1/24 14:27,Machine_4,69.84,1.67,4.72
7/1/24 14:28,Machine_6,65.15,1.71,4.76
7/1/24 14:29,Machine_4,69.34,1.22,5.49
7/1/24 14:30,Machine_8,84,1.8,5.24
7/1/24 14:31,Machine_9,69.6,1.46,5.21
7/1/24 14:32,Machine_9,73.11,1.5,4.91
7/1/24 14:33,Machine_3,63.26,1.75,5.07
7/1/24 14:34,Machine_10,78.1,1.98,5.07
7/1/24 14:35,Machine_5,73.1,1.6,5.31
7/1/24 14:36,Machine_9,69.6,1.94,4.56
7/1/24 14:37,Machine_9,68.03,1.38,4.87
7/1/24 14:38,Machine_8,70.98,1.59,3.83
7/1/24 14:39,Machine_1,76.24,1.94,4.86
7/1/24 14:40,Machine_10,64.66,1.61,4.44
7/1/24 14:41,Machine_5,67.59,0.97,5.22
7/1/24 14:42,Machine_6,80.22,1.13,6.01
7/1/24 14:43,Machine_4,78.04,1.71,4.57
7/1/24 14:44,Machine_4,68.15,1.83,4.78
7/1/24 14:45,Machine_4,76.34,1.67,4.39
7/1/24 14:46,Machine_8,69.01,1.12,4.85
7/1/24 14:47,Machine_10,69.81,1.88,5.08
7/1/24 14:48,Machine_5,76.44,1.48,5.26
7/1/24 14:49,Machine_3,65.53,1.64,4.84
7/1/24 14:50,Machine_8,67.36,1.79,4.3
7/1/24 14:51,Machine_5,74.47,1.61,5.39
7/1/24 14:52,Machine_7,61.23,1.49,5.19
7/1/24 14:53,Machine_4,70.55,1.24,5.3
7/1/24 14:54,Machine_2,67.1,1.73,5.17
7/1/24 14:55,Machine_10,62,2.03,5.44
7/1/24 14:56,Machine_5,76.49,1.35,5.47
7/1/24 14:57,Machine_7,63.82,1.2,4.48
7/1/24 14:58,Machine_2,67.73,1.68,5.09
7/1/24 14:59,Machine_10,67.81,1.76,4.23
7/1/24 15:00,Machine_10,66.05,1.07,5.54
7/1/24 15:01,Machine_6,71.14,1.23,6.48
7/1/24 15:02,Machine_4,65.61,1.66,5.18
7/1/24 15:03,Machine_3,74.73,1.24,5.24
7/1/24 15:04,Machine_2,70.4,1.87,5
7/1/24 15:05,Machine_3,68.71,1.23,4.23
7/1/24 15:06,Machine_5,74.03,1.84,5.48
7/1/24 15:07,Machine_2,64.2,1.95,5.03
7/1/24 15:08,Machine_2,69.33,1.27,4.59
7/1/24 15:09,Machine_7,68.58,1.78,5.29
7/1/24 15:10,Machine_3,69.49,0.94,5.35
7/1/24 15:11,Machine_4,70.56,1.4,5.52
7/1/24 15:12,Machine_1,68.08,1.33,4.26
7/1/24 15:13,Machine_9,61.99,1.59,5.76
7/1/24 15:14,Machine_2,72.01,1.78,5.73
7/1/24 15:15,Machine_2,77.12,1.77,4.62
7/1/24 15:16,Machine_5,72.72,1.49,4.4
7/1/24 15:17,Machine_7,62.18,1.79,4.78
7/1/24 15:18,Machine_9,73.23,1.55,4.7
7/1/24 15:19,Machine_7,69.94,1.09,5.64
7/1/24 15:20,Machine_8,62.35,0.99,4.85
7/1/24 15:21,Machine_1,71.27,1.4,5.6
7/1/24 15:22,Machine_6,61.29,1.69,4.95
7/1/24 15:23,Machine_3,73.34,1.62,4.76
7/1/24 15:24,Machine_3,78.16,1.83,5.95
7/1/24 15:25,Machine_2,68.44,1.13,5.38
7/1/24 15:26,Machine_3,68.28,1.93,5.56
7/1/24 15:27,Machine_8,70.62,1.48,4.71
7/1/24 15:28,Machine_8,69.1,1.6,4.66
7/1/24 15:29,Machine_9,63.22,1.84,4.03
7/1/24 15:30,Machine_6,63.33,1.71,5.04
7/1/24 15:31,Machine_7,68.71,1.39,4.7
7/1/24 15:32,Machine_3,72.16,1.37,5.44
7/1/24 15:33,Machine_1,75.4,1.32,5.65
7/1/24 15:34,Machine_2,68.03,1.19,5.16
7/1/24 15:35,Machine_9,69.7,1.64,4.84
7/1/24 15:36,Machine_8,67.15,1.61,5.36
7/1/24 15:37,Machine_2,73.49,1.1,4.35
7/1/24 15:38,Machine_9,73.65,1.45,4.68
7/1/24 15:39,Machine_3,67.88,1.66,5.05
7/1/24 15:40,Machine_9,70.28,1.76,5.42
7/1/24 15:41,Machine_3,85.37,1.17,6.02
7/1/24 15:42,Machine_2,67.5,1.42,4.57
7/1/24 15:43,Machine_6,67.76,1.51,4.93
7/1/24 15:44,Machine_8,76.59,1.4,5.69
7/1/24 15:45,Machine_2,62.21,1.2,5.08
7/1/24 15:46,Machine_7,73.17,1.54,5.69
7/1/24 15:47,Machine_2,66.89,0.77,5.25
7/1/24 15:48,Machine_3,69.44,1.54,5.27
7/1/24 15:49,Machine_6,64.23,1.54,5.64
7/1/24 15:50,Machine_5,69.29,1.29,4.56
7/1/24 15:51,Machine_5,67.53,1.13,5.3
7/1/24 15:52,Machine_2,68.52,1.59,4.87
7/1/24 15:53,Machine_6,65.75,1.58,4.61
7/1/24 15:54,Machine_3,66.4,1.65,4.84
7/1/24 15:55,Machine_2,61.89,0.98,4.76
7/1/24 15:56,Machine_8,65.25,1.81,5.7
7/1/24 15:57,Machine_7,74.48,1.35,4.56
7/1/24 15:58,Machine_7,71.83,1.33,5.02
7/1/24 15:59,Machine_8,78.11,1.07,4.69
7/1/24 16:00,Machine_7,69.26,0.86,4.88
7/1/24 16:01,Machine_5,74.87,1.02,3.51
7/1/24 16:02,Machine_1,77.5,1.52,5.25
7/1/24 16:03,Machine_10,68.98,1.42,4.39
7/1/24 16:04,Machine_7,70.19,1.16,4.49
7/1/24 16:05,Machine_7,74.97,1.41,5.03
7/1/24 16:06,Machine_7,75.41,1.79,5.14
7/1/24 16:07,Machine_1,65.29,0.94,5.42
7/1/24 16:08,Machine_10,68.21,1.69,4.7
7/1/24 16:09,Machine_5,73.67,1.9,5.91
7/1/24 16:10,Machine_2,66.36,1.47,4.45
7/1/24 16:11,Machine_5,72.78,1.71,4.13
7/1/24 16:12,Machine_8,70.78,2.16,4.79
7/1/24 16:13,Machine_8,68.87,1.25,5.19
7/1/24 16:14,Machine_5,79.3,1.74,5.51
7/1/24 16:15,Machine_2,72.85,1.71,5.06
7/1/24 16:16,Machine_5,61.43,1.24,4.46
7/1/24 16:17,Machine_8,71.37,1.8,5.92
7/1/24 16:18,Machine_1,66.5,2.2,5.1
7/1/24 16:19,Machine_1,70.12,1.26,5.38
7/1/24 16:20,Machine_3,61.66,1.4,6.24
7/1/24 16:21,Machine_7,71.52,1.65,4.71
7/1/24 16:22,Machine_10,67.37,1.86,4.53
7/1/24 16:23,Machine_2,68.94,0.77,4.94
7/1/24 16:24,Machine_8,64.69,1.3,5.21
7/1/24 16:25,Machine_10,70.43,1.85,4.97
7/1/24 16:26,Machine_3,73.58,1.14,5.09
7/1/24 16:27,Machine_4,74.2,1.93,4.9
7/1/24 16:28,Machine_1,68.77,1.7,5.04
7/1/24 16:29,Machine_10,63.72,1.48,5.19
7/1/24 16:30,Machine_6,65.33,1.44,4.66
7/1/24 16:31,Machine_1,65.78,1.63,4.87
7/1/24 16:32,Machine_4,69.45,0.8,5.94
7/1/24 16:33,Machine_1,66.44,2,5.02
7/1/24 16:34,Machine_6,73.06,1.79,4.73
7/1/24 16:35,Machine_5,67.91,1.78,4.95
7/1/24 16:36,Machine_6,71.82,1.82,5.52
7/1/24 16:37,Machine_5,71.33,2.02,5.14
7/1/24 16:38,Machine_8,66.99,1.42,4.76
7/1/24 16:39,Machine_4,70.32,1.03,5.26
7/1/24 16:40,Machine_1,66.13,1.62,4.91
7/1/24 16:41,Machine_3,73.29,1.56,4.71
7/1/24 16:42,Machine_8,73.28,1.47,5.2
7/1/24 16:43,Machine_6,67.35,1.58,5.44
7/1/24 16:44,Machine_8,73.87,1.38,5.4
7/1/24 16:45,Machine_4,58.88,1.36,5.6
7/1/24 16:46,Machine_5,55.77,1.26,4.41
7/1/24 16:47,Machine_7,72.19,1.33,4.62
7/1/24 16:48,Machine_6,69.05,1.4,4.09
7/1/24 16:49,Machine_8,73.63,1.49,5.43
7/1/24 16:50,Machine_2,77.25,1.44,5.09
7/1/24 16:51,Machine_6,73.21,1.31,4.57
7/1/24 16:52,Machine_3,68.66,1.41,4.92
7/1/24 16:53,Machine_8,66.18,1.56,4.18
7/1/24 16:54,Machine_1,66.82,2.09,5.49
7/1/24 16:55,Machine_1,72.11,1.48,4.57
7/1/24 16:56,Machine_9,70.58,1.31,5.39
7/1/24 16:57,Machine_3,70.32,1.8,4.76
7/1/24 16:58,Machine_7,73.32,1.56,4.18
7/1/24 16:59,Machine_3,70.92,1.75,4.27
7/1/24 17:00,Machine_10,71.76,1.77,5.15
7/1/24 17:01,Machine_7,77.3,1.92,4.24
7/1/24 17:02,Machine_8,63.55,1.66,5.81
7/1/24 17:03,Machine_6,66.08,1.3,5.46
7/1/24 17:04,Machine_2,71.99,1.33,4.64
7/1/24 17:05,Machine_5,63.93,1.34,5.37
7/1/24 17:06,Machine_6,65.09,1.47,4.97
7/1/24 17:07,Machine_6,75.65,1.35,5.39
7/1/24 17:08,Machine_6,71.7,1.56,5.04
7/1/24 17:09,Machine_5,66.25,1.45,4.63
7/1/24 17:10,Machine_1,73.42,1.61,4.95
7/1/24 17:11,Machine_1,81.68,1.68,4.81
7/1/24 17:12,Machine_8,64.05,1.09,4.56
